node,GEOID20,district
706,28049003300,0
707,28049010807,0
708,28049003800,0
709,28163950100,1
710,28163950500,1
711,28163950400,0
712,28163950200,1
713,28163950300,1
714,28049010806,0
715,28049010201,0
716,28049011103,0
717,28049000800,0
718,28049002700,0
719,28049001300,0
720,28049010700,0
721,28049010203,0
722,28049010202,0
723,28049011101,0
724,28049000700,0
725,28049010901,0
726,28049002400,0
727,28049003000,0
728,28049010102,0
729,28049001100,0
730,28049000100,0
731,28049001400,0
732,28049000200,0
733,28089030302,0
734,28089031000,0
735,28089030203,0
736,28089030301,0
737,28089030104,0
738,28089030600,0
739,28089030204,0
740,28131020100,2
741,28149950700,0
742,28149950200,0
743,28149950500,0
744,28149951102,0
745,28149950400,0
746,28149950300,0
747,28149951101,0
748,28149950600,0
749,28149950800,0
750,28099010500,1
751,28099940100,1
752,28099010600,1
753,28099010400,1
754,28099010200,1
755,28099010700,1
756,28067980000,2
757,28037950200,0
758,28015950201,1
759,28015950202,1
760,28049010804,0
761,28049010805,0
762,28049010902,0
763,28049011002,0
764,28105950601,1
765,28093950401,3
766,28093950402,3
767,28095950502,3
768,28095950501,1
769,28043950500,1
770,28043950300,1
771,28043950400,1
772,28061950200,1
773,28049011300,0
774,28049011201,0
775,28133950200,1
776,28115950500,3
777,28115950200,3
778,28115950300,3
779,28115950400,3
780,28159950200,1
781,28159950300,1
782,28159950400,1
783,28159950100,1
784,28159950500,1
785,28147950200,0
786,28069030100,1
787,28069030200,1
788,28105950300,1
789,28105950500,1
790,28095950201,3
791,28095950202,3
792,28095950101,3
793,28095950102,3
794,28063950200,0
795,28059040105,2
796,28059041002,2
797,28059041301,2
798,28033070722,3
799,28033070222,3
800,28033070811,3
801,28033070812,3
802,28157950100,0
803,28059041102,2
804,28059040205,2
805,28059040901,2
806,28059041302,2
807,28059040801,2
808,28059040104,2
809,28059041101,2
810,28059040702,2
811,28059041001,2
812,28059040106,2
813,28059040103,2
814,28059040206,2
815,28059040402,2
816,28059040701,2
817,28059040802,2
818,28059040207,2
819,28059040902,2
820,28059040903,2
821,28059042202,2
822,28059040208,2
823,28059040301,2
824,28059040302,2
825,28059040401,2
826,28059042201,2
827,28123020400,1
828,28123020600,1
829,28123020200,1
830,28123020500,1
831,28039950304,2
832,28039950303,2
833,28033070900,3
834,28033071200,3
835,28033070610,3
836,28033070830,3
837,28067950201,1
838,28067950101,1
839,28067950202,1
840,28067950102,1
841,28067950602,1
842,28067950601,1
843,28067950901,2
844,28067950801,1
845,28067950802,1
846,28067951101,2
847,28067951102,2
848,28067950902,2
849,28061950401,1
850,28061950402,1
851,28061950101,1
852,28061950102,1
853,28061950301,1
854,28061950302,1
855,28047003216,2
856,28047002402,2
857,28047003104,2
858,28047003513,2
859,28047003105,2
860,28047003305,2
861,28047003506,2
862,28047003405,2
863,28047003103,2
864,28047002802,2
865,28047003211,2
866,28047003509,2
867,28047001702,2
868,28047003106,2
869,28047002701,2
870,28047002002,2
871,28047003309,2
872,28047003210,2
873,28047003214,2
874,28047003307,2
875,28047001505,2
876,28047003107,2
877,28047002702,2
