State, parcel_level, s, pass, number of parcels, number of fixings, percent fixed, time, 
PA,tract,40,2,"3,446","553",16.05,"2,881.19"
MS,county,36,3,"82","1",1.22,"0.40"
NC,tract,27,1,"2,672","48",1.80,"26.62"
NJ,tract,14,2,"2,181","1,321",60.57,"620.43"
IL,tract,28,2,"3,265","115",3.52,"2,129.15"
TX,tract,27,1,"6,896","43",0.62,"250.80"
SC,tract,16,1,"1,323","49",3.70,"5.02"
MI,tract,32,2,"3,017","0",0.00,"2,075.37"
MD,tract,23,1,"1,475","7",0.47,"4.87"
PA,tract,52,3,"3,446","0",0.00,"32,020.69"
AL,tract,20,1,"1,437","0",0.00,"3.92"
OH,tract,24,1,"3,168","7",0.22,"30.59"
NC,tract,21,2,"2,672","402",15.04,"12,527.80"
TN,tract,27,2,"1,701","570",33.51,"1,411.96"
TN,tract,18,2,"1,701","1,039",61.08,"140.94"
TN,tract,27,1,"1,701","193",11.35,"14.83"
MS,county,30,3,"82","1",1.22,"0.40"
LA,tract,16,3,"1,388","11",0.79,"355.90"
PA,tract,38,2,"3,446","661",19.18,"2,630.32"
TN,tract,40,2,"1,701","120",7.05,"4,477.52"
GA,tract,17,1,"2,796","25",0.89,"8.04"
MI,tract,23,1,"3,017","199",6.60,"29.09"
AL,tract,16,3,"1,437","207",14.41,"547.71"
IL,tract,34,2,"3,265","0",0.00,"1,839.07"
MD,tract,25,2,"1,475","11",0.75,"459.92"
OH,tract,17,2,"3,168","1,758",55.49,"4,515.03"
NJ,tract,19,3,"2,181","949",43.51,"1,305.67"
MO,tract,20,2,"1,654","859",51.93,"992.86"
MS,county,38,1,"82","0",0.00,"0.11"
PA,tract,13,3,"3,446","2,718",78.87,"143.49"
TX,tract,24,2,"6,896","716",10.38,"38,924.70"
VA,tract,20,1,"2,198","285",12.97,"19.32"
MS,county,35,1,"82","0",0.00,"0.10"
PA,tract,15,2,"3,446","2,398",69.59,"185.50"
TX,tract,14,3,"6,896","6,896",100.00,"386.70"
MS,county,36,1,"82","0",0.00,"0.09"
PA,tract,44,1,"3,446","97",2.81,"57.49"
TN,tract,40,3,"1,701","120",7.05,"2,420.92"
TX,tract,15,1,"6,896","3,464",50.23,"197.36"
VA,tract,21,3,"2,198","555",25.25,"1,885.22"
PA,tract,52,1,"3,446","0",0.00,"187.97"
OH,tract,26,2,"3,168","16",0.51,"10,839.04"
VA,tract,18,2,"2,198","786",35.76,"1,942.49"
MS,county,24,2,"82","1",1.22,"0.82"
TN,tract,30,1,"1,701","139",8.17,"14.57"
VA,tract,22,3,"2,198","483",21.97,"2,030.59"
MD,tract,24,2,"1,475","18",1.22,"429.44"
NJ,tract,16,3,"2,181","1,271",58.28,"532.78"
NC,tract,13,3,"2,672","2,672",100.00,"55.07"
TX,tract,30,1,"6,896","1",0.01,"242.46"
LA,tract,16,1,"1,388","1",0.07,"2.98"
NC,tract,34,1,"2,672","0",0.00,"34.83"
OH,tract,25,3,"3,168","878",27.71,"22,612.05"
IL,tract,15,1,"3,265","783",23.98,"25.25"
VA,tract,15,1,"2,198","786",35.76,"18.45"
GA,tract,23,3,"2,796","0",0.00,"2,676.54"
MD,tract,18,3,"1,475","48",3.25,"381.99"
MO,tract,19,2,"1,654","1,275",77.09,"156.83"
NJ,tract,13,2,"2,181","1,427",65.43,"486.21"
TX,tract,18,1,"6,896","1,637",23.74,"286.86"
GA,tract,17,2,"2,796","107",3.83,"708.39"
MI,tract,22,3,"3,017","1,270",42.09,"5,272.72"
MS,tract,18,1,"878","0",0.00,"0.98"
LA,tract,14,2,"1,388","8",0.58,"113.15"
MD,tract,23,3,"1,475","28",1.90,"614.75"
TN,tract,46,2,"1,701","7",0.41,"3,556.71"
MI,tract,26,3,"3,017","720",23.86,"7,377.45"
MO,tract,15,1,"1,654","1,384",83.68,"16.90"
TX,tract,17,3,"6,896","5,089",73.80,"25,584.68"
MS,county,25,3,"82","1",1.22,"0.40"
VA,tract,15,3,"2,198","1,162",52.87,"459.50"
NJ,tract,34,2,"2,181","4",0.18,"2,066.78"
LA,tract,18,2,"1,388","0",0.00,"243.30"
TX,tract,13,2,"6,896","5,763",83.57,"1,692.52"
TN,tract,29,3,"1,701","577",33.92,"683.96"
SC,tract,14,3,"1,323","303",22.90,"389.49"
MI,tract,14,1,"3,017","1,307",43.32,"24.10"
TX,tract,26,1,"6,896","71",1.03,"252.12"
PA,tract,17,3,"3,446","2,426",70.40,"423.18"
SC,tract,13,3,"1,323","456",34.47,"470.14"
PA,tract,30,2,"3,446","1,183",34.33,"1,627.17"
VA,tract,29,3,"2,198","102",4.64,"3,755.10"
OH,tract,15,1,"3,168","1,310",41.35,"50.36"
MS,county,32,1,"82","0",0.00,"0.10"
MO,tract,17,2,"1,654","1,654",100.00,"1.97"
MD,tract,18,2,"1,475","41",2.78,"352.69"
MD,tract,16,2,"1,475","58",3.93,"357.23"
TX,tract,14,2,"6,896","5,303",76.90,"3,848.67"
MI,tract,20,3,"3,017","1,494",49.52,"3,478.95"
MI,tract,32,3,"3,017","6",0.20,"9,115.45"
MS,county,34,3,"82","1",1.22,"0.40"
PA,tract,38,1,"3,446","233",6.76,"62.31"
TN,tract,43,1,"1,701","16",0.94,"26.65"
IL,tract,26,3,"3,265","322",9.86,"6,912.74"
PA,tract,28,2,"3,446","1,496",43.41,"846.81"
TX,tract,17,1,"6,896","2,122",30.77,"261.02"
MO,tract,24,2,"1,654","350",21.16,"3,862.98"
MO,tract,15,3,"1,654","1,654",100.00,"0.00"
MI,tract,28,2,"3,017","158",5.24,"3,623.28"
IL,tract,33,3,"3,265","2",0.06,"9,261.20"
TN,tract,16,3,"1,701","1,270",74.66,"29.78"
MO,tract,27,1,"1,654","28",1.69,"18.42"
TN,tract,33,3,"1,701","414",24.34,"1,024.36"
NC,tract,26,2,"2,672","155",5.80,"14,272.74"
OH,tract,28,1,"3,168","0",0.00,"36.50"
MS,county,27,2,"82","1",1.22,"0.83"
LA,tract,15,2,"1,388","1",0.07,"161.65"
OH,tract,15,2,"3,168","2,108",66.54,"2,393.38"
NC,tract,29,1,"2,672","12",0.45,"27.37"
PA,tract,37,2,"3,446","643",18.66,"2,637.05"
MI,tract,27,1,"3,017","38",1.26,"24.23"
PA,tract,14,3,"3,446","2,626",76.20,"217.91"
PA,tract,22,3,"3,446","2,109",61.20,"1,012.36"
MS,county,10,1,"82","0",0.00,"0.06"
OH,tract,18,3,"3,168","2,226",70.27,"4,401.44"
MO,tract,22,2,"1,654","613",37.06,"2,875.47"
MS,county,17,2,"82","1",1.22,"0.85"
MS,county,11,1,"82","0",0.00,"0.10"
NC,tract,22,2,"2,672","345",12.91,"13,274.81"
MS,county,19,1,"82","0",0.00,"0.11"
TN,tract,34,2,"1,701","353",20.75,"3,205.74"
MO,tract,26,2,"1,654","156",9.43,"5,199.10"
GA,tract,21,2,"2,796","4",0.14,"1,060.65"
MS,county,14,1,"82","0",0.00,"0.14"
PA,tract,19,1,"3,446","1,730",50.20,"53.70"
NJ,tract,17,3,"2,181","1,158",53.09,"762.78"
MD,tract,14,3,"1,475","198",13.42,"314.87"
MS,county,39,1,"82","0",0.00,"0.09"
PA,tract,40,3,"3,446","823",23.88,"9,227.90"
TN,tract,37,2,"1,701","249",14.64,"3,752.94"
TN,tract,35,1,"1,701","78",4.59,"15.37"
AL,tract,15,1,"1,437","37",2.57,"3.83"
NC,tract,16,3,"2,672","2,342",87.65,"2,046.44"
MI,tract,26,1,"3,017","65",2.15,"25.04"
MO,tract,32,3,"1,654","0",0.00,"2,651.34"
MS,county,14,3,"82","1",1.22,"0.40"
NC,tract,30,2,"2,672","32",1.20,"15,004.96"
IL,tract,20,1,"3,265","255",7.81,"30.40"
LA,tract,15,3,"1,388","59",4.25,"340.96"
PA,tract,35,3,"3,446","1,037",30.09,"5,914.00"
MS,county,20,1,"82","0",0.00,"0.10"
MS,county,08,3,"82","2",2.44,"0.22"
NC,tract,27,3,"2,672","115",4.30,"5,845.93"
MS,tract,18,2,"878","0",0.00,"25.01"
SC,tract,21,3,"1,323","4",0.30,"532.24"
TN,tract,42,2,"1,701","75",4.41,"4,310.30"
MS,county,33,3,"82","1",1.22,"0.40"
LA,tract,18,1,"1,388","0",0.00,"3.43"
SC,tract,15,1,"1,323","65",4.91,"4.82"
NJ,tract,27,3,"2,181","277",12.70,"3,876.91"
NC,tract,34,3,"2,672","0",0.00,"6,978.24"
IL,tract,29,1,"3,265","20",0.61,"34.10"
MS,county,09,3,"82","1",1.22,"0.23"
PA,tract,16,1,"3,446","1,992",57.81,"42.15"
MI,tract,30,3,"3,017","150",4.97,"10,413.86"
MS,tract,15,1,"878","11",1.25,"0.95"
MO,tract,29,1,"1,654","15",0.91,"21.09"
MD,tract,28,1,"1,475","4",0.27,"11.10"
SC,tract,18,1,"1,323","21",1.59,"4.85"
SC,tract,20,2,"1,323","21",1.59,"754.76"
TN,tract,25,3,"1,701","796",46.80,"488.25"
MD,tract,20,3,"1,475","32",2.17,"480.43"
PA,tract,33,3,"3,446","1,138",33.02,"5,446.57"
TX,tract,29,3,"6,896","37",0.54,"188,155.75"
PA,tract,41,1,"3,446","173",5.02,"62.24"
MI,tract,27,3,"3,017","581",19.26,"8,291.18"
PA,tract,28,1,"3,446","718",20.84,"60.43"
OH,tract,19,2,"3,168","1,098",34.66,"8,170.05"
IL,tract,31,2,"3,265","13",0.40,"2,463.70"
